Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;key
160212 - Pregão | 00010/2023;65;233983 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO JOELHO 90°, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO REDE HIDRÁULICA E ESGOTO, BITOLA 50;25/06/2024;2025-06-24; 160212 - 27  B LOG;30.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;3.49;30.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171250/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_65
160212 - Pregão | 00010/2023;66;257500 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO CURVA 90°, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA, BITOLA 25 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;50.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;1.7;50.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171251/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_66
160212 - Pregão | 00010/2023;67;247902 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO CURVA 90°, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA, BITOLA 32 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;5.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;3.49;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171252/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_67
160212 - Pregão | 00010/2023;68;483211 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO CURVA 90°, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA, COR MARROM, BITOLA I 50 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;80.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;5.37;80.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171253/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_68
160212 - Pregão | 00010/2023;69;236907 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO JOELHO 45°, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÃO SANITÁRIA, BITOLA 100 MM;23/05/2024;2025-05-22; 160212 - 27  B LOG;20.0;46.945.369/0001-78 - FR INDUSTRIA E COMERCIO DE TUBOS E CONEXOES LTDA;4.99;1.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171254/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_69
160212 - Pregão | 00010/2023;72;236905 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO JOELHO 45°, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÃO SANITÁRIA, BITOLA 50 MM;24/06/2024;2025-06-23; 160212 - 27  B LOG;30.0;08.658.622/0001-13 - J. J. VITALLI;3.15;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171257/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_72
160212 - Pregão | 00010/2023;73;242984 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO JOELHO 45°, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA, BITOLA 25 MM;24/06/2024;2025-06-23; 160212 - 27  B LOG;50.0;08.658.622/0001-13 - J. J. VITALLI;1.01;20.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171258/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_73
160212 - Pregão | 00010/2023;75;265067 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC RÍGIDO, TIPO LUVA, TIPO FIXAÇÃO SOLDÁVEL E ROSCÁVEL, BITOLA LADO ROSCÁVEL 3/4 POL, BITOLA LADO SOLDÁVEL 25 MM, CARACTERÍSTICAS ADICIONAIS COM BUCHA DE LATÃO, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA;25/06/2024;2025-06-24; 160212 - 27  B LOG;50.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;4.34;50.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171260/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_75
160212 - Pregão | 00010/2023;76;390466 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO JOELHO 90°, TIPO FIXAÇÃO ENCAIXE, CARACTERÍSTICAS ADICIONAIS COM ANEL DE BORRACHA FLEXÍVEL PARA VEDAÇÃO, APLICAÇÃO INSTALAÇÕES ESGOTO, BITOLA 100 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;10.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;7.99;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171261/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_76
160212 - Pregão | 00010/2023;77;251461 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO JOELHO 90°, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÃO SANITÁRIA, BITOLA 150 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;5.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;43.39;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171262/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_77
160212 - Pregão | 00010/2023;83;353504 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC, TIPO LUVA SIMPLES, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÕES ESGOTO, BITOLA 100 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;30.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;5.99;30.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171268/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_83
160212 - Pregão | 00010/2023;84;397067 - ENGATE HIDRÁULICO;ENGATE HIDRÁULICO, MATERIAL PVC FLEXÍVEL, BITOLA 1/2 POL, COMPRIMENTO 40 CM, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA, CARACTERÍSTICAS ADICIONAIS COM NIPLE;12/06/2024;2025-06-11; 160212 - 27  B LOG;25.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;3.3;25.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171269/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_84
160212 - Pregão | 00010/2023;85;390467 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO LUVA DE CORRER, TIPO FIXAÇÃO ENCAIXE, CARACTERÍSTICAS ADICIONAIS ANEL DE BORRACHA PARA VEDAÇÃO NAS EXTREMIDADES, APLICAÇÃO INSTALAÇÕES ESGOTO, BITOLA I 150 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;5.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;29.84;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171270/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_85
160212 - Pregão | 00010/2023;92;395408 - ESPUDE VASO SANITÁRIO;ESPUDE VASO SANITÁRIO, MATERIAL BORRACHA, BITOLA 40 MM, CARACTERÍSTICAS ADICIONAIS SEM PARAFUSO;12/06/2024;2025-06-11; 160212 - 27  B LOG;25.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;1.65;25.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171276/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_92
160212 - Pregão | 00010/2023;93;319589 - FITA VEDA ROSCA;FITA VEDA ROSCA, MATERIAL TEFLON, COMPRIMENTO 50 M, LARGURA 18 MM;12/06/2024;2025-06-11; 160212 - 27  B LOG;100.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;3.04;85.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171277/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Rolo 50,00 M;10_2023_93
160212 - Pregão | 00010/2023;94;266261 - CONEXÃO HIDRÁULICA;"CONEXÃO HIDRÁULICA, MATERIAL PVC RÍGIDO, TIPO TÊ, TIPO FIXAÇÃO SOLDÁVEL E ROSCÁVEL, CARACTERÍSTICAS ADICIONAIS COM BUCHA DE LATÃO, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA, COR AZUL, NORMAS TÉCNICAS NBR 5.648, BITOLA 25 MM X 3/4""";25/06/2024;2025-06-24; 160212 - 27  B LOG;80.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;5.99;80.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171278/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_94
160212 - Pregão | 00010/2023;95;240084 - REGISTRO GAVETA;REGISTRO GAVETA, TIPO MANUAL, BITOLA 1 1/2 POL, MATERIAL METAL, APLICAÇÃO INSTALAÇÃO HIDRÁULICA;04/06/2024;2025-06-03; 160212 - 27  B LOG;30.0;44.780.295/0001-31 - NB COMERCIO E LICITACOES LTDA;72.99;30.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171279/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_95
160212 - Pregão | 00010/2023;96;226352 - REGISTRO GAVETA;REGISTRO GAVETA, TIPO MANUAL, BITOLA 3/4 POL, MATERIAL METAL, ACABAMENTO SUPERFICIAL CROMADO;12/06/2024;2025-06-11; 160212 - 27  B LOG;10.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;30.0;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171280/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_96
160212 - Pregão | 00010/2023;98;455744 - TUBO PLÁSTICO;TUBO PLÁSTICO, MATERIAL PPR, DIÂMETRO 32 MM, COMPRIMENTO 3 M, APLICAÇÃO HIDRÁULICA;25/06/2024;2025-06-24; 160212 - 27  B LOG;10.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;24.49;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171282/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_98
160212 - Pregão | 00010/2023;99;227838 - ADESIVO USO GERAL;ADESIVO USO GERAL, MATERIAL SILICONE, APARÊNCIA VISUAL INCOLOR, APLICAÇÃO VEDAÇÃO, CARACTERÍSTICAS ADICIONAIS APLICAÇÃO MANUAL;29/05/2024;2025-05-28; 160212 - 27  B LOG;50.0;20.784.313/0001-95 - RM COMERCIO DE MERCADORIAS E MATERIAIS LTDA;12.69;50.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171283/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Bisnaga 280,00 G;10_2023_99
160212 - Pregão | 00010/2023;100;264802 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL PVC- CLORETO DE POLIVINILA, TIPO BUCHA REDUÇÃO, TIPO FIXAÇÃO SOLDÁVEL, APLICAÇÃO INSTALAÇÃO HIDRÁULICA, BITOLA 50 X 25 MM;25/06/2024;2025-06-24; 160212 - 27  B LOG;30.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;5.74;30.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171284/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_100
160212 - Pregão | 00010/2023;104;233164 - TUBO PVC SOLDÁVEL;TUBO PVC SOLDÁVEL, APLICAÇÃO SANITÁRIA, COR BRANCA, DIÂMETRO NOMINAL 100 MM, COMPRIMENTO 6 M;04/06/2024;2025-06-03; 160212 - 27  B LOG;50.0;44.780.295/0001-31 - NB COMERCIO E LICITACOES LTDA;49.98;14.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171287/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_104
160212 - Pregão | 00010/2023;105;601826 - CONEXÃO HIDRÁULICA;CONEXÃO HIDRÁULICA, MATERIAL LATÃO, TIPO TUBO DE LIGAÇÃO, APLICAÇÃO VASO SANITÁRIO, COMPRIMENTO 25 CM, BITOLA I 1 1/2 POL, CARACTERÍSTICAS ADICIONAIS 1 CROMADO COM CANOPLA;12/06/2024;2025-06-11; 160212 - 27  B LOG;30.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;19.44;30.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171288/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_105
160212 - Pregão | 00010/2023;106;320506 - TORNEIRA;TORNEIRA, MATERIAL CORPO PVC, DIÂMETRO 1/2 POL, CARACTERISTICAS ADICIONAIS ADAPTADOR PARA MANGUEIRA, APLICAÇÃO TANQUE, COR BRANCA, COMPRIMENTO 10 CM;12/06/2024;2025-06-11; 160212 - 27  B LOG;15.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;1.66;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171289/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_106
160212 - Pregão | 00010/2023;107;347431 - TORNEIRA;TORNEIRA, MATERIAL CORPO AÇO INOXIDÁVEL CROMADO, TIPO LONGA, DIÂMETRO 1/2 POL, CARACTERISTICAS ADICIONAIS COM BICA MÓVEL E BICO AREJADOR, APLICAÇÃO COPA E COZINHA;12/06/2024;2025-06-11; 160212 - 27  B LOG;5.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;33.0;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171290/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_107
160212 - Pregão | 00010/2023;108;298069 - REGISTRO ESFERA;REGISTRO ESFERA, MATERIAL PVC RÍGIDO, TIPO VS, BITOLA 20 MM, APLICAÇÃO INSTALAÇÃO HIDRÁULICA, TIPO FIXAÇÃO SOLDÁVEL;23/05/2024;2025-05-22; 160212 - 27  B LOG;5.0;10.463.704/0001-54 - AGRA COMERCIO DE FERRAMENTAS LTDA;3.33;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171291/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_108
160212 - Pregão | 00010/2023;109;254250 - REGISTRO ESFERA;"REGISTRO ESFERA, MATERIAL LATÃO, TIPO MANUAL, BITOLA 1/2"", CARACTERÍSTICAS ADICIONAIS FECHO RÁPIDO";12/06/2024;2025-06-11; 160212 - 27  B LOG;5.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;9.99;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171292/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_109
160212 - Pregão | 00010/2023;110;298064 - REGISTRO ESFERA;REGISTRO ESFERA, MATERIAL PVC RÍGIDO, TIPO VS, BITOLA 25 MM, APLICAÇÃO INSTALAÇÃO HIDRÁULICA, TIPO FIXAÇÃO SOLDÁVEL;23/05/2024;2025-05-22; 160212 - 27  B LOG;30.0;10.463.704/0001-54 - AGRA COMERCIO DE FERRAMENTAS LTDA;4.1;30.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171293/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_110
160212 - Pregão | 00010/2023;111;374106 - CAIXA GORDURA;CAIXA GORDURA, MATERIAL PVC- CLORETO DE POLIVINILA, COMPRIMENTO 567 MM, LARGURA 300 MM, CARACTERÍSTICAS ADICIONAIS 300X100, TAMPA PVC RÍGIDO, CESTA DE LIMPEZA, REF., DIÂMETRO SAÍDA 100 MM;12/06/2024;2025-06-11; 160212 - 27  B LOG;5.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;79.88;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171294/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_111
160212 - Pregão | 00010/2023;112;254251 - REGISTRO ESFERA;"REGISTRO ESFERA, MATERIAL LATÃO, TIPO MANUAL, BITOLA 3/4"", CARACTERÍSTICAS ADICIONAIS FECHO RÁPIDO";12/06/2024;2025-06-11; 160212 - 27  B LOG;10.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;16.88;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171295/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_112
160212 - Pregão | 00010/2023;113;468603 - REGISTRO PRESSÃO;REGISTRO PRESSÃO, MATERIAL PVC, DIÂMETRO 20 MM, TIPO SOLDAVEL, CARACTERÍSTICAS ADICIONAIS COM CANOPLA POLIDA, APLICAÇÃO INSTALAÇÃO HIDRÁULICA;25/06/2024;2025-06-24; 160212 - 27  B LOG;10.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;9.87;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171296/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_113
160212 - Pregão | 00010/2023;114;420012 - REGISTRO PRESSÃO;REGISTRO PRESSÃO, MATERIAL PVC, DIÂMETRO 25 MM, TIPO SOLDAVEL, APLICAÇÃO INSTALAÇÃO HIDRÁULICA;12/06/2024;2025-06-11; 160212 - 27  B LOG;10.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;6.98;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171297/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_114
160212 - Pregão | 00010/2023;115;233457 - REGISTRO PRESSÃO;REGISTRO PRESSÃO, MATERIAL BRONZE FUNDIDO, DIÂMETRO 1/2 POL, TIPO MANUAL, CARACTERÍSTICAS ADICIONAIS CASTELO COM ROSCA PARA FIXAÇÃO DE ACABAMENTO;12/06/2024;2025-06-11; 160212 - 27  B LOG;10.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;23.33;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171298/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_115
160212 - Pregão | 00010/2023;116;233458 - REGISTRO PRESSÃO;REGISTRO PRESSÃO, MATERIAL BRONZE FUNDIDO, DIÂMETRO 3/4 POL, TIPO MANUAL, CARACTERÍSTICAS ADICIONAIS CASTELO COM ROSCA PARA FIXAÇÃO DE ACABAMENTO;12/06/2024;2025-06-11; 160212 - 27  B LOG;10.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;31.98;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171299/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_116
160212 - Pregão | 00010/2023;117;412726 - TORNEIRA;TORNEIRA, MATERIAL CORPO PVC, TIPO BÓIA CAIXA-D'ÁGUA, DIÂMETRO 3/4 POL;25/06/2024;2025-06-24; 160212 - 27  B LOG;20.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;6.89;20.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171300/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_117
160212 - Pregão | 00010/2023;118;441316 - SIFÃO;SIFÃO, MATERIAL POLIPROPILENO, TIPO CORPO SANFONADO/ FLEXÍVEL, APLICAÇÃO LAVATÓRIO E PIA, CARACTERÍSTICAS ADICIONAIS SISTEMA DE VEDAÇÃO POR ANÉIS PLÁSTICO OU BORRACHA, BITOLA 50 MM, PADRÃO UNIVERSAL/DUPLO;12/06/2024;2025-06-11; 160212 - 27  B LOG;20.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;7.33;15.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171301/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_118
160212 - Pregão | 00010/2023;119;397067 - ENGATE HIDRÁULICO;ENGATE HIDRÁULICO, MATERIAL PVC FLEXÍVEL, BITOLA 1/2 POL, COMPRIMENTO 40 CM, APLICAÇÃO INSTALAÇÕES PREDIAIS ÁGUA FRIA, CARACTERÍSTICAS ADICIONAIS COM NIPLE;12/06/2024;2025-06-11; 160212 - 27  B LOG;20.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;3.33;20.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171302/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_119
160212 - Pregão | 00010/2023;120;483893 - CONJUNTO OBTURADOR CAIXA DESCARGA;CONJUNTO OBTURADOR CAIXA DESCARGA, COMPONENTES BOTÃO DE ACIONAMENTO, TORRES: DE SAÍDA E DE ENTRA D, APLICAÇÃO CAIXA DE DESCARGA ACOPLADA PADRAO UNIVERSAL, OUTROS COMPONENTES BOLSA DE VEDAÇÃO E CONJUNTO DE FIXAÇÃO;03/06/2024;2025-06-02; 160212 - 27  B LOG;10.0;42.883.960/0001-97 - SZATA COMERCIO VAREJISTA LTDA;45.03;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171303/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_120
160212 - Pregão | 00010/2023;121;407375 - TUBO HIDRÁULICO;TUBO HIDRÁULICO, MATERIAL PVC, DIÂMETRO 50 MM, TIPO SOLDÁVEL, APLICAÇÃO TUBULAÇÃO DE ÁGUA, NORMAS TÉCNICAS ABNT EB-892;25/06/2024;2025-06-24; 160212 - 27  B LOG;30.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;27.89;30.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171304/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_121
160212 - Pregão | 00010/2023;122;265266 - TUBO HIDRÁULICO;TUBO HIDRÁULICO, MATERIAL PVC RÍGIDO, DIÂMETRO 40 MM, TIPO CLASSE A, APLICAÇÃO ESGOTO;25/06/2024;2025-06-24; 160212 - 27  B LOG;10.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;21.79;10.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171305/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_122
160212 - Pregão | 00010/2023;123;310855 - MANGUEIRA JARDIM;MANGUEIRA JARDIM, MATERIAL PVC TRANÇADO EM FIO POLIÉSTER, DIÂMETRO 3/4 POL, ESPESSURA 2 MM, PRESSÃO MÁXIMA 6 BAR., COMPRIMENTO 50 M, COR CRISTAL, CARACTERÍSTICAS ADICIONAIS COM ENGATE ROSQUEADOR, USO JARDINAGEM;25/06/2024;2025-06-24; 160212 - 27  B LOG;5.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;165.9;4.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171306/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_123
160212 - Pregão | 00010/2023;124;319963 - VÁLVULA ESCOAMENTO;VÁLVULA ESCOAMENTO, MATERIAL PVC, DIÂMETRO 1 POL, COMPONENTES COM LADRÃO PARA LAVATÓRIO, CARACTERÍSTICAS ADICIONAIS TAMPÃO, ANEL VEDAÇÃO BORRACHA, FLANGE FIXAÇÃO PVC, APLICAÇÃO LAVATÓRIO, COR BRANCA;12/06/2024;2025-06-11; 160212 - 27  B LOG;5.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;2.66;5.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171307/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_124
160212 - Pregão | 00010/2023;125;333570 - TUBO HIDRÁULICO;TUBO HIDRÁULICO, MATERIAL PVC RÍGIDO, DIÂMETRO 25 MM, APLICAÇÃO TUBULAÇÃO DE ÁGUA;25/06/2024;2025-06-24; 160212 - 27  B LOG;75.0;06.315.490/0001-00 - SAFRA AGRICOLA E PECUARIA LTDA;11.99;75.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171308/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_125
160212 - Pregão | 00010/2023;126;480606 - ESGUICHO;ESGUICHO, MATERIAL CORPO PLÁSTICO, DIÂMETRO CONEXÃO ENTRADA 1,2 POL, APLICAÇÃO JARDIM, CARACTERÍSTICAS ADICIONAIS CONEXÃO ENGATE RÁPIDO,TIPO PISTOLA, JATO AJUSTÁVE L;12/06/2024;2025-06-11; 160212 - 27  B LOG;3.0;20.240.470/0001-30 - R.A.C. CUNHA MATERIAIS P/ CONSTRUCAO LTDA;3.98;3.0;https://contratos.sistema.gov.br/transparencia/compras/525681/itens/5171309/show;Pregão;10;2023;160212;Aquisição de Materiais Hidráulicos;Unidade;10_2023_126
