Número da Compra;Número do Item;Descrição;Descrição Detalhada;Início da Vigência;Fim da Vigência;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Link do Item;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento
Pregão | 00002/2023;17;400479 - AGENTE FOSFATIZANTE;AGENTE FOSFATIZANTE, COMPOSIÇÃO FOSFATO DE MANGANÊS, DENSIDADE DENSIDADE EM TORNO DE 1,33-1,40 G/L, FORMA FÍSICA LÍQUIDO VISCOSO, VERDE OLIVA;17/08/2023;16/08/2024;160224 - PQ R MNT/5;14.00000;49.649.839/0001-44 - 49.649.839 MARIANE WINKERT VEIGA;1474.00;13.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321308/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Bombona 50,00 KG
Pregão | 00002/2023;18;236219 - DESENGRAXANTE;DESENGRAXANTE, ASPECTO FÍSICO PÓ, COMPOSIÇÃO HIDRÓXIDO DE SÓDIO E SAIS ALCALINOS, CARACTERÍSTICAS ADICIONAIS SOLÚVEL EM ÁGUA, APLICAÇÃO LIMPEZA PEÇAS DE ARMAMENTO;17/08/2023;16/08/2024;160224 - PQ R MNT/5;8.00000;49.649.839/0001-44 - 49.649.839 MARIANE WINKERT VEIGA;620.00;8.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321309/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Saco 25,00 KG
Pregão | 00002/2023;20;482308 - DECANTADOR;DECANTADOR, COMPOSIÇÃO POLÍMERO SINTÉTICO EM ESTADO SÓLIDO, ASPECTO FÍSICO PÓ/ GRANULADO, CARACTERÍSTICAS ADICIONAIS AUXILIAR DE FLOCULAÇÃO, APLICAÇÃO TRATAMENTO DE ÁGUAS ÁCIDAS;17/08/2023;16/08/2024;160224 - PQ R MNT/5;25.00000;15.153.524/0001-90 - SANIGRAN LTDA;106.92;20.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321310/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Embalagem 1,00 KG
Pregão | 00002/2023;21;283269 - MICROESFERA JATEAMENTO;MICROESFERA JATEAMENTO, MATERIAL VIDRO, TIPO AD;17/08/2023;16/08/2024;160224 - PQ R MNT/5;1250.00000;28.792.531/0001-83 - SALOMAO LOPES DE MENESES 07505410830;9.90;1250.00000;https://contratos.sistema.gov.br/transparencia/compras/372011/itens/4321311/show;Pregão;00002;2023;160224;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Quilograma
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de tintas e afins, por meio de SRP, para manutenção em 3º Escalão de VBE PC M577 A2 e VBCO AP M109 A3 e A5, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Galão 3,60 L
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de tintas e afins, por meio de SRP, para manutenção em 3º Escalão de VBE PC M577 A2 e VBCO AP M109 A3 e A5, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Galão 3,60 L
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de mangueiras para manutenção em 3º Escalão de VBE PC M577 A2, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Contratação de serviços de manutenção corretiva para viaturas blindadas e equipamentos de linha de produção de oficinas de manutenção Classe IX do Pq R Mnt/5.;UNIDADE
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Contratação de serviços de manutenção corretiva para viaturas blindadas e equipamentos de linha de produção de oficinas de manutenção Classe IX do Pq R Mnt/5.;UNIDADE
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Eventual aquisição de material de proteção e segurança individual e coletiva , nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Jogo
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Jogo
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos e ferramentas gerais para oficina, nos termos da tabela abaixo, conforme condições e exigências estabelecidas neste instrumento.;Jogo
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Litro
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Saco 20,00 KG
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de produtos químicos, vidrarias e equipamentos de laboratório, Equipamentos de Proteção Individual (EPIs), e outros equipamentos em geral para oficina de manutenção de armamento.;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Centena
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
;;;;;;;;;;;;;;;;Objeto: Pregão Eletrônico -  Aquisição de insumos, peças e ferramentas para a manutenção de gerador elétrico das Viaturas Blindadas Especiais Posto de Comando (VBE PC M577 A2).;Unidade
